0.000000	30.000000
0.010000	30.139128
0.020000	30.139128
0.030000	30.083349
0.040000	30.083349
0.050000	30.056883
0.060000	30.055598
0.070000	30.041960
0.080000	30.034239
0.090000	30.023533
0.100000	30.014181
0.110000	30.004065
0.120000	29.994220
0.130000	29.984138
0.140000	29.974067
0.150000	29.963885
0.160000	29.953650
0.170000	29.943334
0.180000	29.932950
0.190000	29.922490
0.200000	29.911957
0.210000	29.901350
0.220000	29.890667
0.230000	29.879909
0.240000	29.869075
0.250000	29.858163
0.260000	29.847175
0.270000	29.836108
0.280000	29.824963
0.290000	29.813739
0.300000	29.802434
0.310000	29.791050
0.320000	29.779584
0.330000	29.768037
0.340000	29.756408
0.350000	29.744695
0.360000	29.732899
0.370000	29.721019
0.380000	29.709054
0.390000	29.697003
0.400000	29.684866
0.410000	29.672643
0.420000	29.660331
0.430000	29.647932
0.440000	29.635444
0.450000	29.622866
0.460000	29.610197
0.470000	29.597438
0.480000	29.584587
0.490000	29.571644
0.500000	29.558607
0.510000	29.545477
0.520000	29.532252
0.530000	29.518932
0.540000	29.505515
0.550000	29.492002
0.560000	29.478391
0.570000	29.464682
0.580000	29.450873
0.590000	29.436965
0.600000	29.422956
0.610000	29.408845
0.620000	29.394632
0.630000	29.380316
0.640000	29.365896
0.650000	29.351371
0.660000	29.336741
0.670000	29.322004
0.680000	29.307160
0.690000	29.292207
0.700000	29.277146
0.710000	29.261975
0.720000	29.246693
0.730000	29.231300
0.740000	29.215794
0.750000	29.200175
0.760000	29.184442
0.770000	29.168593
0.780000	29.152628
0.790000	29.136546
0.800000	29.120347
0.810000	29.104028
0.820000	29.087590
0.830000	29.071031
0.840000	29.054350
0.850000	29.037546
0.860000	29.020618
0.870000	29.003566
0.880000	28.986388
0.890000	28.969084
0.900000	28.951652
0.910000	28.934091
0.920000	28.916400
0.930000	28.898578
0.940000	28.880625
0.950000	28.862539
0.960000	28.844318
0.970000	28.825963
0.980000	28.807471
0.990000	28.788843
1.000000	28.770076
1.010000	28.751169
1.020000	28.732122
1.030000	28.712933
1.040000	28.693601
1.050000	28.674125
1.060000	28.654505
1.070000	28.634737
1.080000	28.614823
1.090000	28.594759
1.100000	28.574546
1.110000	28.554181
1.120000	28.533664
1.130000	28.512994
1.140000	28.492169
1.150000	28.471187
1.160000	28.450049
1.170000	28.428752
1.180000	28.407294
1.190000	28.385676
1.200000	28.363895
1.210000	28.341950
1.220000	28.319841
1.230000	28.297564
1.240000	28.275120
1.250000	28.252506
1.260000	28.229722
1.270000	28.206766
1.280000	28.183637
1.290000	28.160332
1.300000	28.136852
1.310000	28.113193
1.320000	28.089356
1.330000	28.065338
1.340000	28.041138
1.350000	28.016754
1.360000	27.992185
1.370000	27.967429
1.380000	27.942486
1.390000	27.917352
1.400000	27.892027
1.410000	27.866510
1.420000	27.840798
1.430000	27.814889
1.440000	27.788783
1.450000	27.762478
1.460000	27.735972
1.470000	27.709262
1.480000	27.682349
1.490000	27.655229
1.500000	27.627902
1.510000	27.600365
1.520000	27.572616
1.530000	27.544655
1.540000	27.516478
1.550000	27.488085
1.560000	27.459473
1.570000	27.430641
1.580000	27.401586
1.590000	27.372307
1.600000	27.342802
1.610000	27.313069
1.620000	27.283105
1.630000	27.252910
1.640000	27.222480
1.650000	27.191815
1.660000	27.160911
1.670000	27.129767
1.680000	27.098380
1.690000	27.066749
1.700000	27.034871
1.710000	27.002744
1.720000	26.970367
1.730000	26.937735
3.173662	23.615769
3.183662	23.615769
3.193662	13.707080
3.203662	13.707080
3.213662	12.806635
3.223662	12.806635
3.233662	12.672287
3.243662	12.636232
3.253662	12.575697
3.263662	12.524318
3.273662	12.467888
3.283662	12.415269
3.293662	12.363889
3.303662	12.309630
3.313662	12.258432
3.323662	12.208544
3.333662	12.155772
3.343662	12.105926
3.353662	12.052858
3.363662	12.002805
3.373662	11.953966
3.383662	11.902377
3.393662	11.853548
3.403662	11.805891
3.413662	11.755516
3.423662	11.707787
3.433662	11.661179
3.443662	11.611889
3.453662	11.565143
3.463662	11.519467
3.473662	11.471150
3.483662	11.425285
3.493662	11.380445
3.503662	11.333004
3.513662	11.287938
3.523662	11.243851
3.533662	11.197205
3.543662	11.152857
3.553662	11.109455
3.563662	11.063534
3.573662	11.019842
3.583662	10.977065
3.593662	10.931809
3.603662	10.888713
3.613662	10.846507
3.623662	10.801860
3.633662	10.759316
3.643662	10.717638
3.653662	10.677086
3.663662	10.634027
3.673662	10.592989
3.683662	10.549288
3.693662	10.507674
3.703662	10.466872
3.713662	10.427150
3.723662	10.385000
3.733662	10.344785
3.743662	10.301995
3.753662	10.264525
3.763662	10.223554
3.773662	10.181415
3.783662	10.144164
3.793662	10.103561
3.803662	10.061780
3.813662	10.024813
3.823662	9.984550
3.833662	9.946312
3.843662	9.905544
3.853662	9.866635
3.863662	9.828442
3.873662	9.788077
3.883662	9.752568
3.893662	9.710705
3.903662	9.674733
3.913662	9.635310
3.923662	9.597890
3.933662	9.561081
3.943662	9.522161
3.953662	9.484898
3.963662	9.448322
3.973662	9.409648
3.983662	9.372613
3.993662	9.336259
4.003662	9.297840
4.013662	9.261037
4.023662	9.224908
4.033662	9.189649
4.043662	9.152284
4.053662	9.116496
4.063662	9.078486
4.073662	9.042103
4.083662	9.006376
4.093662	8.971507
4.103662	8.934596
4.113662	8.899224
4.123662	8.864490
4.133662	8.827798
4.143662	8.792610
4.153662	8.758061
4.163662	8.724327
4.173662	8.688601
4.183662	8.654348
4.193662	8.617997
4.203662	8.585867
4.213662	8.550945
4.223662	8.514968
4.233662	8.482923
4.243662	8.448187
4.253662	8.412397
4.263662	8.380495
4.273662	8.345945
4.283662	8.312966
4.293662	8.277935
4.303662	8.246946
4.313662	8.213289
4.323662	8.178601
4.333662	8.147678
4.343662	8.114185
4.353662	8.079663
4.363662	8.048863
4.373662	8.015536
4.383662	7.983698
4.393662	7.949897
4.403662	7.919960
4.413662	7.887478
4.423662	7.853992
